StudentId,STATEATTEND1,STATEATTEND2,STATE
0bd06282-5860-4df5-acb2-ec2d8e03e4e2,ACTSTATEATTEND1NY,ACTSTATEATTEND2MD,
d9129615-1181-4b87-add2-627d8f865eee,ACTSTATEATTEND1FL,ACTSTATEATTEND2OTHER,DECSTATEFL
7c62e564-8664-4ba3-a9fc-f0cf11e7cbd8,,,
531141c8-f80c-4e20-a125-3cc6602f06b8,,,"DECSTATEFL,DECSTATEGA,DECSTATEMD"
1d30e9b5-196c-4929-bc14-2f7c723424c8,,,"DECSTATEAZ,DECSTATECA,DECSTATETX"
8a5a9653-9ace-4f21-922f-8948d5e7bfa3,,,"DECSTATENC,DECSTATEVA"
e0a570f2-f030-49f9-a0fc-60d1551a07f6,ACTSTATEATTEND1MO,ACTSTATEATTEND2FL,"DECSTATEFL,DECSTATEMO"
f1891b85-9826-4617-9785-f63fdf3be66e,,,"DECSTATEAL,DECSTATECA,DECSTATEFL"
09e7fbed-4caa-4c17-85be-b42951c2916a,,,"DECSTATECA,DECSTATENY,DECSTATEOR"
4d22fedb-7644-43a4-a9e5-36ce9332a544,,,"DECSTATECA,DECSTATETX,DECSTATEWA"
fee9c9fb-5353-4ad4-82cf-56e2155f407d,ACTSTATEATTEND1MO,,
786a5565-5556-4b1c-8531-a057415e1619,,ACTSTATEATTEND2IL,
35002a89-ab1b-4421-9762-3a523be001cb,,,"DECSTATEIL,DECSTATENY,DECSTATETX"
61f08267-eeab-46cf-baf8-cf11d780811a,ACTSTATEATTEND1OH,ACTSTATEATTEND2FL,"DECSTATEFL,DECSTATENC,DECSTATESC"
25bba959-0114-47ef-b979-81342138907e,ACTSTATEATTEND1TX,ACTSTATEATTEND2TX,
2ade96a7-c8d9-4729-83cf-77151487dd5f,ACTSTATEATTEND1NC,,"DECSTATEAL,DECSTATENC,DECSTATEVA"
d9eb0215-d85f-4232-89e1-d2e4523216b0,ACTSTATEATTEND1OH,,"DECSTATEFL,DECSTATEKY,DECSTATEOH"
b0898a0b-6ea5-4c51-988b-272535e34296,,,"DECSTATEIA,DECSTATENE,DECSTATEWI"
1fdf6fb1-af43-451d-9541-5d71d1490cef,,,
2e479e9f-4ef0-4547-9bb5-ebabf95bf8d3,,,
0a3c6dd0-765f-4c5c-8f49-0a0b960b0225,ACTSTATEATTEND1DC,ACTSTATEATTEND2FL,
72da7399-f4e2-4d60-a435-9838a5490858,,,"DECSTATEFL,DECSTATENY,DECSTATEPA"
52dc4828-6588-4929-b7ab-eb3bc825c2b6,,,"DECSTATEOH,DECSTATEPA,DECSTATEWV"
1d84bf5f-cfc4-42f5-b396-89791956bb1b,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
1e34ca2d-c91b-47fb-ab69-0bbc17afd61d,,,
c59d400c-e16a-4589-80fd-e05b945b3356,,,"DECSTATEIN,DECSTATEMI,DECSTATEOH"
c3a5b0c8-7cdf-41fa-a8a3-deb06888c3cc,,,
cd2c5864-1515-4bf7-8185-8b3e92c23191,,,
d3c0bc0b-c662-4f7f-9095-3f9a9216ffcc,,,"DECSTATENJ,DECSTATENY"
af0ede0b-ae93-4a70-a72c-a65ef9f62632,,,"DECSTATEAZ,DECSTATECA,DECSTATETX"
1485d529-a3ce-48e6-83b3-b7075cda1259,,,"DECSTATEMA,DECSTATENJ,DECSTATEPA"
bf1edc7e-a58c-497b-b176-c6f2f72edffb,,,"DECSTATENC,DECSTATENY,DECSTATESC"
9bbf8a90-e775-4438-af24-8f1853554930,,,
214efdda-6afc-4e94-bca0-9d4dc7802bb9,,,"DECSTATEAK,DECSTATEMO"
96032e53-494a-47f6-92c8-ff753d63e163,ACTSTATEATTEND1CA,ACTSTATEATTEND2CA,
f31f94da-68af-46db-af03-81b10684099d,,,
0dff24d2-9f7d-4ac6-a581-e70bffc18d4c,,,"DECSTATEKS,DECSTATENC,DECSTATETX"
489a7a71-42fb-4c11-a5b1-5d258837b7b8,,,"DECSTATEFL,DECSTATENC,DECSTATESC"
f89731e0-977a-4b1b-b958-3486a834ee7d,ACTSTATEATTEND1CA,ACTSTATEATTEND2PA,
0e715bf3-2a66-4d88-a2ff-00ac1de497e1,,,DECSTATEAZ
df352b28-407a-4f65-a643-84903be49b38,,,
ea5e61c0-86a7-43f8-a5e8-b8d532511d0c,ACTSTATEATTEND1AZ,,
59786fa9-7c38-415b-ad4e-19e188a02711,,,
999e20ce-23b0-4981-8125-2a243c6d9e05,,,"DECSTATECA,DECSTATENY,DECSTATERI"
6f0a050f-a63b-4b01-8049-b0a0ea5b0730,ACTSTATEATTEND1LA,,DECSTATELA
5c12261d-15b7-40ec-b437-f8b379ba3eed,,,
0e971d42-0ee5-485c-afec-c2e7601cae00,,,"DECSTATEGA,DECSTATENC,DECSTATESC"
9817d1cb-1afe-49f8-b144-f2db4079bccb,,,
3aceabf6-47fd-4862-8247-c54c895b8dd8,,,"DECSTATECA,DECSTATEIL,DECSTATEWA"
dba2ab46-16bc-42ff-ac69-4b50c379d4d0,,,"DECSTATEMD,DECSTATENY,DECSTATEVA"
5a81b2ee-7476-4225-9c7d-5f5884606206,ACTSTATEATTEND1CO,ACTSTATEATTEND2OR,
7ec3fbd8-2fd9-4540-bf7a-5bfd56a6baf3,ACTSTATEATTEND1OH,,"DECSTATENC,DECSTATEOH,DECSTATEWV"
834f6bf2-bde4-4989-9d85-0ea5247a64de,,,"DECSTATECA,DECSTATEHI,DECSTATEOR"
c9d0bbd1-8db1-4ab3-9d66-4e6a28a6a0a2,ACTSTATEATTEND1FL,ACTSTATEATTEND2AL,"DECSTATEAL,DECSTATEFL"
fd790738-b30b-4822-8fd1-ceeee8911aea,,,
baf1972b-df00-4487-8896-d67ffff5886f,,,"DECSTATEAL,DECSTATEKY,DECSTATEOH"
e83e34dd-1580-4e39-b752-d55dc0849145,,,
928925e6-2dcb-4fba-b664-f1b567295e19,,,"DECSTATEIN,DECSTATENY,DECSTATEOH"
a65a9b10-ca8e-4fc9-b109-3a240e804bf7,,,
f6270042-df63-417f-ad14-79d147ff9fef,,,
f4f02a22-36ec-4bc9-bc54-20bb99a1b79a,,,
95a580e7-53f2-4a82-8930-4f59b8931ae2,,,"DECSTATECA,DECSTATENV,DECSTATENY"
06a5e992-00ee-4946-92a6-27e6c39204e9,,,
8819ef33-d10a-4f26-b2ac-6c3100875782,,,"DECSTATECA,DECSTATEDC,DECSTATEMD"
66ca5740-bee7-4943-8d07-14189da27e01,ACTSTATEATTEND1WA,,
dada9c9e-c7ba-43b4-bd6a-88597d1c6456,,,"DECSTATEAL,DECSTATEDC,DECSTATEOH"
d9caa02b-97c1-416f-a90e-ca83f7d399a1,,,"DECSTATENC,DECSTATEOH,DECSTATEPA"
b3284ccb-c5b6-4730-a165-c9e85f3dd1fe,ACTSTATEATTEND1OH,,"DECSTATEFL,DECSTATEKY,DECSTATEOH"
7a59b0d3-e939-42ed-a81c-a3c4312cd414,ACTSTATEATTEND1NH,ACTSTATEATTEND2MA,"DECSTATEAL,DECSTATEMS"
62ff9b74-7b78-4a8b-acf0-6644df561930,,,
80332eab-7d71-4fd6-a222-53467a663dcc,,,"DECSTATECA,DECSTATEMA,DECSTATEMO"
631085b9-4148-4cd6-b354-baa1a91f143b,,,"DECSTATECA,DECSTATEFL,DECSTATENE"
12201106-d783-4e5c-9010-3285a967a499,ACTSTATEATTEND1MN,,
c3a42eb8-a0f5-4589-9f2a-0fe32bf0e73a,,,
bb82e0f9-6129-4f2a-bc8b-6eaca0abbe60,,,"DECSTATEAL,DECSTATEGA"
04a633ee-2bb2-4f9a-ae5d-686f38d88fe9,ACTSTATEATTEND1UT,ACTSTATEATTEND2ID,
47e50f9a-0fee-4d53-9fea-aa3ccafb42fd,,,
5abe8377-3065-46fc-8f51-790487c80772,,,
2bba65eb-473e-4a47-a5ed-d5794d01ac24,,,"DECSTATENC,DECSTATEVA,DECSTATEWV"
4bc49ea5-7b93-44f7-aa4a-443e5a70dc44,,,
dd44fff8-4755-4ee7-8c49-5d1cf931ed6c,,,
68a8bbb9-9c34-496f-9ffe-7ca3d70ee825,ACTSTATEATTEND1MN,,
90240913-4b23-49b9-8280-4ce825dd3682,,,
3fbdf588-ab54-4cca-9465-0d799bee8c00,,,
9261ca16-1bef-4128-8ff2-b85c037614e1,ACTSTATEATTEND1MO,ACTSTATEATTEND2KS,DECSTATEMO
54f82257-d005-4bc5-9ff3-48ccb3f6852a,,,
9560f996-850d-465b-89ee-aa3a15c339bd,ACTSTATEATTEND1KY,,
96293189-ab39-48d6-b1b3-67890cc32397,ACTSTATEATTEND1CA,ACTSTATEATTEND2NV,
15b0d41a-ed6e-4b6c-b7eb-08058298609c,,,"DECSTATEAR,DECSTATELA,DECSTATETX"
0568e70a-2ecb-4a74-92e3-97f5cd1f8b59,,,"DECSTATECA,DECSTATEFL,DECSTATEID"
9b063a88-eb93-467e-b6bd-cda616e3efb3,ACTSTATEATTEND1TX,ACTSTATEATTEND2TX,
b13ecafb-9c1f-4e46-a700-a48204ff6b87,ACTSTATEATTEND1MS,ACTSTATEATTEND2CA,DECSTATEMS
3ae4a03e-dfb2-4807-81ce-52feab8eb844,ACTSTATEATTEND1NV,,
ece23506-e8b4-4feb-8839-fb17d6616c58,,,"DECSTATEIN,DECSTATEKY,DECSTATEOH"
486c8d2d-fd58-433a-bfcd-08378aa40471,,,"DECSTATEAL,DECSTATENC,DECSTATETN"
802822e5-9800-4355-b5ed-a07e90adcb25,,,
fb98666f-02c7-48b5-ada3-39e535d65a65,,,
7a13f79c-51be-4c5c-ad76-83bf1340e531,,,
7484ebcf-e60d-434d-a0d2-670d87037848,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
5b30b611-0b2b-4dd7-b164-5c8a08201f2a,,,"DECSTATENC,DECSTATENY,DECSTATEVA"
2a94689f-5417-428e-ae55-504ac97ba923,,,"DECSTATECA,DECSTATENY,DECSTATEOR"
c59ce561-485d-461b-8886-b909aae68ff3,,,"DECSTATEAL,DECSTATEHI"
972690e0-0541-4e71-9c4c-9156065a0bf6,ACTSTATEATTEND1DC,,
32c32b1d-0138-418c-ae25-fe4a48cf811a,,,"DECSTATEOH,DECSTATEPA,DECSTATEWV"
f024967a-5d9d-4d42-be2c-749affd394ff,ACTSTATEATTEND1TX,ACTSTATEATTEND2OK,
4d936fbe-558b-4dc8-b115-874323767761,,,"DECSTATEAZ,DECSTATEHI,DECSTATEMD"
c494f61f-c6ec-4b0a-bad5-3fc7c80ac6cd,ACTSTATEATTEND1MO,ACTSTATEATTEND2NC,
7d694b35-1aa9-4515-a62c-c18b4967530f,,,
09919901-a8d9-4855-bcdd-c375c685ab52,,,"DECSTATECA,DECSTATETX"
578cf382-7d03-409f-8fd5-4f1125f83a14,,,
0d40303a-8fca-4299-8727-ef5a40344e52,,,DECSTATEMO
c4ffd9c3-6121-4463-834b-dbfc59e2b566,,,
898b3c6c-9b83-4c1c-bdc4-271e3c78f882,ACTSTATEATTEND1FL,ACTSTATEATTEND2GA,
7556f14b-bc50-44e0-aa81-21fda54d446f,ACTSTATEATTEND1TX,ACTSTATEATTEND2OK,
82b27657-3740-433a-b50e-af6ce1cfeaf9,,,
a3be5481-4e48-462f-a47c-29b9e08304ea,,,"DECSTATENC,DECSTATEOH,DECSTATEPA"
63926062-24f0-466f-ac40-845414b8a3ab,,,"DECSTATECA,DECSTATENC,DECSTATENJ"
2e69c5db-665b-4557-8545-43c78d5c6f5d,,,
3e0e8771-75eb-4012-9548-49a845cd031d,,,
ff4bcc68-d919-4d55-9005-46adc2e4073b,ACTSTATEATTEND1NJ,ACTSTATEATTEND2PA,"DECSTATENJ,DECSTATENY,DECSTATEPA"
1e25d3fc-5670-4748-b4e8-8675277a0466,,,"DECSTATEIL,DECSTATEIN,DECSTATEMI"
1bb94c24-f84d-4613-9c59-8d39e486ca4f,,,
abfaa4b2-b632-4f99-ad4a-12964a312718,,,
f6f564ba-be21-42da-a143-4717e6527af6,ACTSTATEATTEND1NY,,"DECSTATEMA,DECSTATENY,DECSTATEPA"
97b24561-7e18-42d7-a2bd-fce51d884447,,,
4d268149-b9cb-42b2-ac75-495a2125db8e,,,DECSTATETX
575130c5-569e-4185-88ed-81986191dabe,ACTSTATEATTEND1TX,ACTSTATEATTEND2TX,"DECSTATEOK,DECSTATETX"
3f98c979-a5ba-49b1-a878-669ec76caa5a,,,
912bcf90-03a3-4e14-82e8-4618886e4be8,ACTSTATEATTEND1AL,ACTSTATEATTEND2FL,"DECSTATEAL,DECSTATEGA"
178a4f5f-6e3e-4a58-99e4-5c52b094bb0e,,,
7fe5f7b2-398d-4964-9062-238d1e5fa6b3,,,"DECSTATELA,DECSTATEMI,DECSTATEMN"
56802919-749a-4aff-ba62-c21724d32039,,,"DECSTATEAK,DECSTATELA,DECSTATENY"
bce83e0d-c045-43ec-bf45-5ed299841165,ACTSTATEATTEND1TN,,
d9b43ec1-0900-4d22-9840-93646cbe8663,,,"DECSTATETX,DECSTATEWA"
7e1c18da-1d91-404f-8f4c-107cdb862cee,,,
f0bdf730-ab7b-4aac-9f0f-49820a5b3e06,ACTSTATEATTEND1WI,,
37d22262-d2cb-493a-a333-da0f1329bd03,ACTSTATEATTEND1GA,,
617bc538-8d3b-4bb5-a25e-8f48944013b1,,,
3871ab0f-683f-411a-9286-78254ecc00e0,ACTSTATEATTEND1GA,ACTSTATEATTEND2SC,DECSTATEGA
c971dce0-c279-40d5-b847-e460d0c57c62,,,DECSTATEFL
9f1fd6ad-79b2-402b-bfea-6b9660293a73,,,
37c3929a-fee3-42ce-90e0-8388d7fd5813,,,
c50f513a-1e6e-46b7-8b29-139c9589d87c,ACTSTATEATTEND1FL,,
c5b57285-afa6-4077-8cb2-0122141dd1bf,,,"DECSTATEAZ,DECSTATENM,DECSTATETN"
df08f132-8461-4299-9f06-75a171b69558,,,"DECSTATECA,DECSTATEOR"
a0b5f468-0982-45a5-b2de-034df0c6bc54,,,"DECSTATEAL,DECSTATEAR,DECSTATEFL"
34dd5909-cd09-4dec-83f6-6fb5392d8af7,,,
d4b40986-1d59-446e-afa4-fa64f94e0a50,ACTSTATEATTEND1CO,ACTSTATEATTEND2TX,
450d0917-ec19-47d0-a3e5-5caa8324586c,,,"DECSTATEVA,DECSTATEWV"
5f9beb30-3bf6-4c1b-9cf3-d52a5b68db31,,,
ee8995da-0969-433b-8f3a-1fe8fdb3b0dd,,,
806bdb2f-166f-4a47-a3be-5cd77cf4dfa3,,,
bcee7d63-d701-4f39-9700-d792f8c9fd34,ACTSTATEATTEND1IN,ACTSTATEATTEND2IN,"DECSTATEIN,DECSTATEMI,DECSTATEOH"
83428f77-3ba9-4f91-9821-ca817734d876,ACTSTATEATTEND1MN,,
c87f1237-c9e5-423a-92dd-23baeae53700,,,DECSTATEWV
8d48d8db-9f81-4ed2-a84a-29183c3a8665,ACTSTATEATTEND1MN,,"DECSTATEMN,DECSTATEMO,DECSTATEWI"
3d4d138c-5cd8-420a-87ca-1d6baf2bd930,,,
6b586b85-3749-4724-b98e-e5cee3ebddde,,,DECSTATEPA
b2d0e803-3d6f-429b-a7a9-047e0fc9cca1,ACTSTATEATTEND1AR,ACTSTATEATTEND2AR,"DECSTATEAR,DECSTATEOK"
d3a03956-8575-4417-86a1-98a28ff98cf7,,,
01ae3183-a6dd-446b-882d-f9289990b380,,,"DECSTATESC,DECSTATETX"
cdba93b7-c12b-40c7-ac76-32e5186a0313,,,
3b9feacf-6eb8-4486-bbc8-bed03e77163f,,,
e662e439-e46f-4ca4-82ef-86f69143fb0c,,,
4120a647-0fb0-4e10-8a47-6867ca8c7279,,,"DECSTATEAL,DECSTATEFL,DECSTATEGA"
c1913d61-e532-48d7-a7f3-d0bfde37e834,,,"DECSTATECA,DECSTATEFL,DECSTATENY"
7725983f-68ef-47c5-bcca-05a0b0c4c23d,ACTSTATEATTEND1LA,ACTSTATEATTEND2MS,"DECSTATEFL,DECSTATEGA,DECSTATENY"
1d07a8f8-af7a-4b8c-813b-ba08294f2dda,,,
cbd7e62a-88ee-4915-b3b0-c7fdf5971675,,,
7627cd41-35ee-4663-9697-b255c59aabd4,,,
f7f73bae-38c1-4d77-81a3-8b796025eed2,,,"DECSTATECT,DECSTATEMA,DECSTATENY"
c4ba3721-6ab8-40d1-b8d6-fc731f8153a0,,,
bf1a6558-8f3f-4619-b06f-0967fde257ea,,,
b7bccda4-e5e2-4e1b-9dd1-86d29d9e7c0d,,,
773abc73-b2f3-4b9d-aa71-f48d649bac53,,,DECSTATETN
7f01e1c7-0b27-42b0-957c-4b8543eba0bc,,,
b68506d7-c3aa-4443-adc4-fdff5c38848e,,,
8aadc047-2496-44d9-89bc-2bcb4ab50cb2,,,"DECSTATENJ,DECSTATENY,DECSTATEPA"
a99ac9f0-6fc9-48ad-a3a6-d23ea6f25c24,ACTSTATEATTEND1NY,ACTSTATEATTEND2OTHER,"DECSTATEFL,DECSTATELA,DECSTATENY"
e96b673c-f6fa-418f-9f6b-057169fa518e,,,
1944f428-cba9-4659-ad6b-e617d89d4b37,ACTSTATEATTEND1TN,ACTSTATEATTEND2VA,"DECSTATENC,DECSTATETN,DECSTATEVA"
fceaa448-9bc9-4a16-86fd-b46a69fd832c,ACTSTATEATTEND1CA,,
62cc8858-91f3-4e64-b0bf-8dcc2f065b99,ACTSTATEATTEND1OK,,
1293bf41-3a25-454e-ad97-6c42dca2f33c,,,
6abbb811-46e1-4cf1-93df-96db967794d3,,,"DECSTATEMD,DECSTATEPA"
1e2ff67a-d71b-4d75-a2aa-db19a4b1f6fc,ACTSTATEATTEND1GA,ACTSTATEATTEND2CA,
2a73ed20-727d-481f-b6ca-a81c713278d7,ACTSTATEATTEND1ID,ACTSTATEATTEND2OR,
4270f8af-4004-4a7a-9294-6e5215d942af,ACTSTATEATTEND1TX,ACTSTATEATTEND2MS,"DECSTATECA,DECSTATELA,DECSTATENV"
5e8e5a3a-be81-4e05-8ab3-99d3ff88cc46,,,"DECSTATEFL,DECSTATEGA,DECSTATENC"
cdc73ae7-a6df-4abc-a1c0-974216c80869,ACTSTATEATTEND1OH,ACTSTATEATTEND2SC,
a2d57462-98db-450f-a6a3-4eabc0caf657,,,"DECSTATEID,DECSTATEOR,DECSTATEWA"
6d93d7a1-1c39-472b-ade5-f4c1444198b0,,,"DECSTATECA,DECSTATEFL,DECSTATETX"
238b2890-dcfd-4ccc-9a33-89552c2c437e,,,DECSTATEWI
271aced7-3937-44ed-9fc7-db4640f4f10d,,,"DECSTATEFL,DECSTATEGA,DECSTATEOR"
f174d4d5-c705-4018-8934-14751ac1b286,ACTSTATEATTEND1SC,ACTSTATEATTEND2NY,
af240dd9-1b7a-4f8e-800f-1a7d2d25c60d,,,
d35c6d88-379e-4514-ba16-225ade1bbec4,ACTSTATEATTEND1KY,ACTSTATEATTEND2OH,
0b2291f8-58b7-4e92-8ed9-d75d341c2de4,,,
0ec7f0ec-f853-450c-902f-f45f55634b07,,,"DECSTATEMT,DECSTATEOR,DECSTATEWA"
b708f4e1-8811-406e-8d30-256d0ff9a3cf,,,
e1ec1fa7-5af7-4301-9cea-125a420ccccd,,,
85696310-6c1b-494a-af6e-973da40c3b16,,,
1238ba04-88af-4f0c-945e-5d965c179bf6,ACTSTATEATTEND1MS,ACTSTATEATTEND2MS,"DECSTATEKS,DECSTATEMS"
a62c43c6-3e18-4091-b1cd-46d577f93b1d,ACTSTATEATTEND1GA,ACTSTATEATTEND2TN,"DECSTATECA,DECSTATEGA,DECSTATENY"
f76b55fd-979a-42be-81fa-9bdc4f30c2bb,ACTSTATEATTEND1FL,ACTSTATEATTEND2SC,
e6f8d980-e543-4e74-9b60-144107320f1a,,,
d7616996-b41e-46a4-a16f-fee5b3e2c741,,,"DECSTATEAK,DECSTATECA"
530ed98d-cc53-443a-bdfc-b0f88c8dbc1d,ACTSTATEATTEND1OH,ACTSTATEATTEND2MA,
8b15f44d-ee24-4841-b4f4-e432e46c822b,,,"DECSTATEFL,DECSTATEIL,DECSTATEMD"
58e18086-99c0-4c05-ab3f-5e20b02d5d80,,,"DECSTATEIL,DECSTATEMA,DECSTATETN"
32075d1e-8648-4f6a-8b0c-1755e07f18d0,ACTSTATEATTEND1NY,ACTSTATEATTEND2HI,
8ee1684b-0454-4a0a-ad85-c5f440fc7160,,,"DECSTATEAZ,DECSTATECA,DECSTATEFL"
53c84539-99a1-4287-93bf-56e0370a8ff4,,,
ad00ea22-23ea-4dd7-be9c-e0d464e565a9,,,
bf4d2cb4-9944-4c0d-a432-7b1755194bff,ACTSTATEATTEND1NY,ACTSTATEATTEND2CT,"DECSTATECA,DECSTATEFL,DECSTATENY"
3606a321-1cbe-4f8a-a153-cd4616e476ae,ACTSTATEATTEND1LA,,
8d133390-4016-478e-bf23-34d17182d765,,,"DECSTATEMA,DECSTATERI"
2dc57dee-2391-4e16-a4d6-ae757489200a,,,"DECSTATECA,DECSTATEMI"
73e59d93-385b-4d58-b438-f2947627c315,,,
3502ec95-b348-44e7-b511-04d0bae5fe80,,,"DECSTATEAL,DECSTATETN,DECSTATETX"
b55f313e-7723-422d-9555-d8f8ddcddcec,,,"DECSTATEFL,DECSTATENC,DECSTATENJ"
9cfa2d22-9559-4a31-9210-7643f0f81e46,,,
a5155104-3bad-444f-b512-557c43ed7606,,,
1854fad8-a60a-49af-adb1-394a9ab855b8,,,
6fd66067-94a0-4cd5-8240-3479629d4f11,ACTSTATEATTEND1MI,ACTSTATEATTEND2OH,
c89fd5fc-a28d-4af0-ba3b-24964b85c03d,,,"DECSTATEMD,DECSTATENY,DECSTATEPA"
23764154-c2ad-4d56-8873-9e39453296e6,ACTSTATEATTEND1MA,ACTSTATEATTEND2CT,
a79b20ae-1a23-4e16-9077-b39f12cee1c2,ACTSTATEATTEND1AL,ACTSTATEATTEND2FL,"DECSTATEAL,DECSTATECO,DECSTATEFL"
f5197c1a-598c-481e-ac2a-894cbd66ddb8,,,DECSTATETX
70888b36-f93c-4d02-8d1b-41e5b532d51c,,,
a5f550d2-89eb-486d-a0b9-84e26be4ef5f,,,
225a058f-a890-4bc0-8501-11acd073f8be,,,"DECSTATEFL,DECSTATEVA,DECSTATEWV"
d8fe0c4d-f9de-405b-983e-e3237d213e60,,,"DECSTATECA,DECSTATEFL,DECSTATETN"
fc31ebda-84b1-42a8-a598-7ff884b58fd0,,,
a11e4d82-f701-4b95-a852-ddde8615b2be,ACTSTATEATTEND1PA,ACTSTATEATTEND2GA,
1b3f5381-2d45-443f-ac27-0bc4733968a3,ACTSTATEATTEND1GA,ACTSTATEATTEND2AL,
17db621b-cb6e-4072-86d5-2af005c91d0e,ACTSTATEATTEND1AL,,
91f7f4f9-06ca-4586-b794-d337da330d3a,,,"DECSTATEAL,DECSTATECA,DECSTATEIL"
3b2db7f7-82ff-4adc-aa7d-272b70fe2e91,ACTSTATEATTEND1OH,,
4af255cc-3402-4d58-8a81-14d01357cdc8,ACTSTATEATTEND1CO,ACTSTATEATTEND2CA,"DECSTATEAR,DECSTATECA,DECSTATETX"
d82194b1-320b-409d-9402-b85289594c7c,,,"DECSTATENC,DECSTATESC,DECSTATEVA"
da814e6e-3124-4aaa-aaaa-bda2e0efbbaa,,,"DECSTATEIL,DECSTATEMO"
e157a7ed-a171-414a-a2a4-671369c61adb,ACTSTATEATTEND1CA,ACTSTATEATTEND2NH,
f9bdf316-f582-48e9-8b1d-7ef12b836b29,,,
5bf43c37-b1a5-46a1-8f5f-b9099b7474cb,,,
ced9fb66-ddd7-4e7c-9927-4bec5533a274,ACTSTATEATTEND1GA,ACTSTATEATTEND2SC,
0d319a31-88b5-44bc-af25-866b15ca3b63,ACTSTATEATTEND1ND,,
aa3d2cdc-b829-41ee-9a76-03b186c929e9,ACTSTATEATTEND1AR,ACTSTATEATTEND2LA,
8bc5ffbd-58ab-445c-b462-5454e4078596,ACTSTATEATTEND1OH,,
b9f2e58f-2a0d-4848-8c5c-d385bdfd936c,,,
a8fe7f79-4e80-4f4c-8b9e-a617c6eb1509,,,"DECSTATECO,DECSTATEFL,DECSTATETX"
61f183e8-01f3-4b85-9513-5f2c2540ff10,,,"DECSTATEID,DECSTATEWA"
43031a74-e75c-4a88-87fe-dc5769da3c8b,ACTSTATEATTEND1NC,ACTSTATEATTEND2SC,
4990d9c3-ffd7-4be7-9041-a0dfef187eaf,,,
272836a2-51c5-45e6-aa0d-586b8946f097,,,"DECSTATEFL,DECSTATEPA,DECSTATETN"
1ef0a3bc-46a4-4d88-92b3-d9a2c3baff49,,,
fa0fa259-ae85-48d6-9a3e-ae19d13db045,,,"DECSTATECA,DECSTATENC,DECSTATENY"
764f92c4-401e-4461-9cfa-bf12fd6080d0,,,"DECSTATECA,DECSTATEFL,DECSTATEMI"
2fb72145-07b0-4e14-8ddf-dc9ab474497f,,,
83ab7c2a-05c8-4444-a04e-7b7fc7436f7c,,,DECSTATEOK
7f43e558-a207-4786-b2d5-e2c3ae5b1db8,,,"DECSTATECA,DECSTATENV,DECSTATEOR"
ffe9a2aa-bac4-4529-b994-644fafd26db9,,,"DECSTATECT,DECSTATEMA,DECSTATENY"
67e9799e-1b02-46de-934d-65340d4fc0b2,,,
c13559de-94ff-425c-a225-e33a218d3299,,,"DECSTATEDC,DECSTATESC,DECSTATETX"
b994b606-60c0-422f-873b-86980e0a65b5,,,"DECSTATENY,DECSTATESC,DECSTATETX"
71d46f1a-1eff-4a6a-9085-491bf6b92fae,,,
fd5272b6-1b46-4fcd-a88d-9dcb595d1aa3,,,
dacf11ee-5f22-4b01-895b-34807bbb8fa5,,,DECSTATETX
90a054db-3b39-46ed-9d71-f5a240286f46,,,
254d6805-bb9f-409a-9712-089586827956,ACTSTATEATTEND1CA,ACTSTATEATTEND2TX,
722e5570-feb2-4e2c-ac28-f0f5e346047c,ACTSTATEATTEND1CO,,
14dd1bb8-71bc-4cea-b2a1-257ce0941bc2,,,
5c7c2815-0977-4f33-9738-e7c59d9fd5ad,ACTSTATEATTEND1OTHER,,
09859dd0-54a7-4811-b844-90036203e393,,,
7845c055-25c0-4611-ae2b-e5de84fd28c0,,,
be5bdf7f-7748-4d66-92de-f0eff774d54c,,,
6402db0e-541d-4d90-8e8e-0f7c1a6532d8,,,
34b1611a-9900-47a1-843e-557c13370a51,ACTSTATEATTEND1FL,ACTSTATEATTEND2GA,"DECSTATEAL,DECSTATEFL,DECSTATEGA"
373288fc-a864-4c11-8c39-0642e4c89995,,,
d4709c8b-49a9-4e39-92e1-bddf4190c1bc,ACTSTATEATTEND1WI,,
808ba1f1-3c7b-45b3-b5ee-45b9730eb380,,,"DECSTATEFL,DECSTATELA,DECSTATENY"
dff6b8b3-a007-4bc8-bd01-b4db1bfe8f73,,,
31d0de21-457c-4a2f-ac65-b873f9e750c0,ACTSTATEATTEND1NC,ACTSTATEATTEND2FL,
e87b85f2-a237-4208-843f-9e82701e51bd,,,
5f1b3e99-d7be-42af-85c0-20c5b2abdf69,ACTSTATEATTEND1GA,ACTSTATEATTEND2GA,
b3abdce7-e187-4523-ba35-d6aebedc5b7f,ACTSTATEATTEND1CT,ACTSTATEATTEND2VA,
224baf57-c02c-44a0-92bf-fcfb5a5a4c81,,,
eeb2db6d-88f6-48ea-945c-db23c783d058,ACTSTATEATTEND1AZ,,
15c4d64c-66c7-47ed-b1f9-e730126c23d9,,,"DECSTATEAZ,DECSTATECO"
199e3d2e-248e-4f28-b628-37a9c1ec2eb8,ACTSTATEATTEND1NY,ACTSTATEATTEND2CT,
0d99e379-01a7-476f-b537-8098b2570786,ACTSTATEATTEND1MN,,
fba93e7d-1143-4db6-878d-36a052ec7f33,,,
d6be6a87-238b-4cce-be2e-7ac54911f9d2,,,"DECSTATENC,DECSTATESC"
